"date","site","who","transect","segment","round","vial_number","specimen_number","gross_ID","plant","insect_order","insect_family","insect_subfamily","insect_genus","insect_species","fine_ID","pollen","notes","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","year","date.site"
2021-06-14,"Rustlers Gulch","MC","T1",5,3,"MC8",70161,"Small black solitary bee","Fragaria virginiana","Hymenoptera","Halictidae","Halictinae","Lasioglossum","","Lasioglossum","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Rustlers Gulch"
2021-06-14,"Rustlers Gulch","MC","T1",1,3,"MC9",70162,"Small metallic solitary bee","Geum triflorum","Hymenoptera","Megachilidae","Megachilinae","Osmia","","Osmia","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Rustlers Gulch"
2021-06-14,"Rustlers Gulch","MC","T1",1,3,"MC10",70163,"Syrphidae","Valeriana edulis","Diptera","Syrphidae","Eristalinae","Eristalis","","Eristalis","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Rustlers Gulch"
2021-06-14,"Rustlers Gulch","AS","T3",5,3,"AS16",70164,"Small black solitary bee","Pseudocymopterus montanus","Hymenoptera","Halictidae","Halictinae","Lasioglossum","","Lasioglossum","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Rustlers Gulch"
2021-06-14,"Stupid Falls","KA","T1",1,1,"KA1",70165,"Bombyliidae","Taraxacum officinale","Diptera","Bombyliidae","Ecliminae","Lepidophora","","Lepidophora","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Stupid Falls"
2021-06-14,"Stupid Falls","KA","T1",4,1,"KA2",70166,"Hemipteran","Senecio crassulus","Hemiptera","Miridae","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Stupid Falls"
2021-06-14,"Stupid Falls","KA","T1",5,1,"KA3",70167,"Small metallic solitary bee","Senecio crassulus","Hymenoptera","Megachilidae","Megachilinae","Osmia","","Osmia","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Stupid Falls"
2021-06-14,"Stupid Falls","KA","T1",2,1,"KA4",70168,"Small metallic solitary bee","Viola praemorsa","Hymenoptera","Megachilidae","Megachilinae","Osmia","","Osmia","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Stupid Falls"
2021-06-14,"Stupid Falls","AB","T3",2,1,"AB1",70169,"Beetles","Taraxacum officinale","Coleoptera","Meloidae","Meloinae","Epicauta","","Epicauta","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Stupid Falls"
2021-06-14,"Stupid Falls","AB","T3",2,1,"AB2",70170,"Beetles","Taraxacum officinale","Coleoptera","Meloidae","Meloinae","Epicauta","","Epicauta","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Stupid Falls"
2021-06-14,"Stupid Falls","AB","T3",5,1,"AB3",70171,"Syrphidae","Taraxacum officinale","Diptera","Syrphidae","Syrphinae","Eupeodes","","Eupeodes","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Stupid Falls"
2021-06-14,"Stupid Falls","AB","T3",3,2,"AB4",70172,"Syrphidae","Valeriana occidentalis","Diptera","Syrphidae","Eristalinae","Eristalis","","Eristalis","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Stupid Falls"
2021-06-14,"Stupid Falls","TL","T1",2,2,"TL1",70173,"Small black solitary bee","Draba aurea","Hymenoptera","Halictidae","Halictinae","Lasioglossum","","Lasioglossum","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Stupid Falls"
2021-06-14,"Stupid Falls","TL","T3",5,3,"TL2",70174,"Big solitary bee (non-megachile)","Delphinium nuttallianum","Hymenoptera","Apidae","Apinae","Anthophora","ursina","Anthophora ursina","","large solitary bee (not sure on ID)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Stupid Falls"
2021-06-14,"Stupid Falls","TL","T1",1,3,"TL3",70175,"Syrphidae","Valeriana occidentalis","Diptera","Syrphidae","Eristalinae","Eristalis","","Eristalis","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Stupid Falls"
2021-06-14,"Stupid Falls","AB","T1",2,3,"AB5",70176,"Beetles","Taraxacum officinale","Coleoptera","Meloidae","Meloinae","Epicauta","","Epicauta","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Stupid Falls"
2021-06-14,"Stupid Falls","AB","T2",3,3,"AB6",70177,"Small black solitary bee","Taraxacum officinale","Hymenoptera","Halictidae","Halictinae","Lasioglossum","","Lasioglossum","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Stupid Falls"
2021-06-14,"Rustlers Gulch","MDS","T2",1,1,"",NA,"Small black solitary bee","Fragaria virginiana","Hymenoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Rustlers Gulch"
2021-06-14,"Rustlers Gulch","AS","T3",3,1,"",NA,"Small black solitary bee","Pseudocymopterus montanus","Hymenoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Rustlers Gulch"
2021-06-14,"Rustlers Gulch","AS","T1",2,1,"",NA,"Small black solitary bee","Fragaria virginiana","Hymenoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Rustlers Gulch"
2021-06-14,"Rustlers Gulch","AS","T1",2,1,"",NA,"Small black solitary bee","Fragaria virginiana","Hymenoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Rustlers Gulch"
2021-06-14,"Rustlers Gulch","MC","T3",5,1,"",NA,"Small black solitary bee","Pseudocymopterus montanus","Hymenoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Rustlers Gulch"
2021-06-14,"Rustlers Gulch","MC","T3",4,1,"",NA,"Small black solitary bee","Pseudocymopterus montanus","Hymenoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Rustlers Gulch"
2021-06-14,"Rustlers Gulch","MC","T3",4,1,"",NA,"Small black solitary bee","Pseudocymopterus montanus","Hymenoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Rustlers Gulch"
2021-06-14,"Rustlers Gulch","MDS","T1",2,2,"",NA,"Small black solitary bee","Fragaria virginiana","Hymenoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Rustlers Gulch"
2021-06-14,"Rustlers Gulch","MC","T2",2,2,"",NA,"Small black solitary bee","Fragaria virginiana","Hymenoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Rustlers Gulch"
2021-06-14,"Rustlers Gulch","MC","T2",2,2,"",NA,"Small black solitary bee","Pseudocymopterus montanus","Hymenoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Rustlers Gulch"
2021-06-14,"Rustlers Gulch","AS","T3",5,2,"",NA,"Small black solitary bee","Pseudocymopterus montanus","Hymenoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Rustlers Gulch"
2021-06-14,"Rustlers Gulch","AS","T2",3,2,"",NA,"Small black solitary bee","Pseudocymopterus montanus","Hymenoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Rustlers Gulch"
2021-06-14,"Rustlers Gulch","AS","T2",3,2,"",NA,"Syrphidae","Pseudocymopterus montanus","Diptera","Syrphidae","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Rustlers Gulch"
2021-06-14,"Rustlers Gulch","AS","T3",2,2,"",NA,"Syrphidae","Fragaria virginiana","Diptera","Syrphidae","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Rustlers Gulch"
2021-06-14,"Rustlers Gulch","MDS","T3",1,3,"",NA,"Hemipteran","Fragaria virginiana","Hemiptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Rustlers Gulch"
2021-06-14,"Rustlers Gulch","MC","T1",5,3,"",NA,"Other fly","Pseudocymopterus montanus","Diptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Rustlers Gulch"
2021-06-14,"Rustlers Gulch","MC","T1",3,3,"",NA,"Other fly","Pseudocymopterus montanus","Diptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Rustlers Gulch"
2021-06-14,"Rustlers Gulch","MC","T1",1,3,"",NA,"Small black solitary bee","Fragaria virginiana","Hymenoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Rustlers Gulch"
2021-06-14,"Rustlers Gulch","AS","T3",4,3,"",NA,"Syrphidae","Fragaria virginiana","Diptera","Syrphidae","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Rustlers Gulch"
2021-06-14,"Rustlers Gulch","AS","T3",3,3,"",NA,"Other fly","Pseudocymopterus montanus","Diptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Rustlers Gulch"
2021-06-14,"Stupid Falls","KA","T2",4,1,"",NA,"Hemipteran","Senecio crassulus","Hemiptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Stupid Falls"
2021-06-14,"Stupid Falls","KA","T2",1,1,"",NA,"Other fly","Senecio crassulus","Diptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Stupid Falls"
2021-06-14,"Stupid Falls","KA","T3",1,1,"",NA,"Wasps","Valeriana occidentalis","Hymenoptera","","","","","","","big red wasp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Stupid Falls"
2021-06-14,"Stupid Falls","AB","T3",5,2,"",NA,"Other fly","Taraxacum officinale","Diptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Stupid Falls"
2021-06-14,"Stupid Falls","TL","T2",2,2,"",NA,"Syrphidae","Senecio crassulus","Diptera","Syrphidae","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Stupid Falls"
2021-06-14,"Stupid Falls","TL","T2",5,2,"",NA,"Syrphidae","Senecio crassulus","Diptera","Syrphidae","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Stupid Falls"
2021-06-14,"Stupid Falls","AB","T1",2,3,"",NA,"Small black solitary bee","Taraxacum officinale","Hymenoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Stupid Falls"
2021-06-14,"Stupid Falls","AB","T2",3,3,"",NA,"Small black solitary bee","Taraxacum officinale","Hymenoptera","","","","","","","looked like a black ant with wings",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Stupid Falls"
2021-06-14,"Stupid Falls","AB","T3",3,3,"",NA,"Syrphidae","Valeriana occidentalis","Diptera","Syrphidae","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Stupid Falls"
2021-06-14,"Stupid Falls","TL","T2",5,3,"",NA,"Other fly","Valeriana occidentalis","Diptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Stupid Falls"
2021-06-14,"Stupid Falls","TL","T3",1,3,"",NA,"Syrphidae","Senecio crassulus","Diptera","Syrphidae","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Stupid Falls"
2021-06-14,"Stupid Falls","TL","T1",4,3,"",NA,"Syrphidae","Senecio crassulus","Diptera","Syrphidae","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Stupid Falls"
2021-06-14,"Stupid Falls","TL","T1",4,3,"",NA,"Syrphidae","Senecio crassulus","Diptera","Syrphidae","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-14.Stupid Falls"
2021-06-16,"Kebler Pass","TL","T2",3,1,"TL1",70207,"Syrphidae","Delphinium nuttallianum","Diptera","Syrphidae","Syrphinae","Eupeodes","","Eupeodes","","""striped fly""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-16.Kebler Pass"
2021-06-16,"Kebler Pass","TL","T3",4,1,"TL2",70208,"Syrphidae","Lathyrus leucanthus","Diptera","Syrphidae","Syrphinae","Toxomerus","","Toxomerus","","""striped fly""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-16.Kebler Pass"
2021-06-16,"Kebler Pass","KW","T3",5,2,"KW1",70209,"Other fly","Delphinium nuttallianum","Diptera","Anthomyiidae","","","","Anthomyiidae","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-16.Kebler Pass"
2021-06-16,"Kebler Pass","SD","T1",4,1,"",NA,"Syrphidae","Delphinium nuttallianum","Diptera","Syrphidae","","","","","","""striped fly""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-16.Kebler Pass"
2021-06-16,"Kebler Pass","KW","T3",3,2,"",NA,"Bombus unknown","Delphinium nuttallianum","Hymenoptera","Apidae","Apinae","Bombus","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-16.Kebler Pass"
2021-06-16,"Kebler Pass","KW","T3",1,2,"",NA,"Syrphidae","Delphinium nuttallianum","Diptera","Syrphidae","","","","","","""striped fly""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-16.Kebler Pass"
2021-06-16,"Kebler Pass","TL","T1",3,2,"",NA,"Bombus flavifrons","Delphinium nuttallianum","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-16.Kebler Pass"
2021-06-16,"Kebler Pass","SD","T3",3,3,"",NA,"Bombus flavifrons","Delphinium nuttallianum","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-16.Kebler Pass"
2021-06-16,"Kebler Pass","TL","T2",4,3,"",NA,"Small black solitary bee","Boechera stricta","Hymenoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-16.Kebler Pass"
2021-06-16,"Kebler Pass","TL","T2",3,3,"",NA,"Syrphidae","Delphinium nuttallianum","Diptera","Syrphidae","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-16.Kebler Pass"
2021-06-16,"Kebler Pass","KW","T1",1,3,"",NA,"Bombus flavifrons","Delphinium nuttallianum","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-16.Kebler Pass"
2021-06-17,"Brush Creek Hill","AB","T2",3,1,"AB1",70217,"Small black solitary bee","Linum lewisii","Hymenoptera","Andrenidae","Andreninae","Andrena","","Andrena","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-17.Brush Creek Hill"
2021-06-17,"Brush Creek Hill","AB","T2",3,1,"AB2",70218,"Wasps","Lupinus sp.","Hymenoptera","Ichneumonidae","","","","Ichneumonidae","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-17.Brush Creek Hill"
2021-06-17,"Brush Creek Hill","TL","T3",2,1,"TL1",70219,"Beetles","Lupinus sp.","Coleoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-17.Brush Creek Hill"
2021-06-17,"Brush Creek Hill","TL","T1",4,1,"TL2",70220,"Beetles","Lupinus sp.","Coleoptera","Meloidae","Meloinae","Epicauta","","Epicauta","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-17.Brush Creek Hill"
2021-06-17,"Brush Creek Hill","TL","T3",1,1,"TL3",70221,"Other fly","Lupinus sp.","Diptera","Muscidae","","","","Drymeia","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-17.Brush Creek Hill"
2021-06-17,"Brush Creek Hill","AB","T1",3,2,"AB3",70222,"Small black solitary bee","Ligusticum porteri","Hymenoptera","Halictidae","Halictinae","Lasioglossum","","Lasioglossum","","originally entered as osmoriza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-17.Brush Creek Hill"
2021-06-17,"Brush Creek Hill","AB","T1",1,2,"AB4",70223,"Other fly","Potentilla pulcherrima","Diptera","Empididae","","","","Hybotidae","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-17.Brush Creek Hill"
2021-06-17,"Brush Creek Hill","TL","T1",2,3,"TL4",70224,"Syrphidae","Lupinus sp.","Diptera","Syrphidae","Syrphinae","Eupeodes","","Eupeodes","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-17.Brush Creek Hill"
2021-06-17,"Brush Creek Hill","AB","T1",3,1,"",NA,"Wasps","Lupinus sp.","Hymenoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-17.Brush Creek Hill"
2021-06-17,"Brush Creek Hill","AB","T2",3,1,"",NA,"Wasps","Lupinus sp.","Hymenoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-17.Brush Creek Hill"
2021-06-17,"Brush Creek Hill","AB","T2",1,1,"",NA,"Wasps","Lupinus sp.","Hymenoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-17.Brush Creek Hill"
2021-06-17,"Brush Creek Hill","AB","T1",4,3,"",NA,"Small black solitary bee","Lupinus sp.","Hymenoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-17.Brush Creek Hill"
2021-06-17,"Brush Creek Hill","AB","T1",5,3,"",NA,"Other fly","Lupinus sp.","Diptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-17.Brush Creek Hill"
2021-06-21,"Rustlers Gulch","SD","T3",2,1,"SD1",70260,"Small black solitary bee","Pseudocymopterus montanus","Hymenoptera","Halictidae","Halictinae","Lasioglossum","","Lasioglossum","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-21.Rustlers Gulch"
2021-06-21,"Rustlers Gulch","SD","T3",3,1,"SD2",70261,"Other fly","Boechera stricta","Diptera","Muscidae","","","","Drymeia","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-21.Rustlers Gulch"
2021-06-21,"Rustlers Gulch","KA","T2",4,1,"KA1",70262,"Small black solitary bee","Fragaria virginiana","Hymenoptera","Halictidae","Halictinae","Lasioglossum","","Lasioglossum","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-21.Rustlers Gulch"
2021-06-21,"Rustlers Gulch","KA","T2",4,1,"KA2",70263,"Syrphidae","Pseudocymopterus montanus","Diptera","Syrphidae","Eristalinae","Hiatomyia","","Hiatomyia","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-21.Rustlers Gulch"
2021-06-21,"Rustlers Gulch","KA","T2",4,1,"KA3",70264,"Small black solitary bee","Pseudocymopterus montanus","Hymenoptera","Halictidae","Halictinae","Lasioglossum","","Lasioglossum","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-21.Rustlers Gulch"
2021-06-21,"Rustlers Gulch","AB","T2",1,1,"AB1",70265,"Small black solitary bee","Fragaria virginiana","Hymenoptera","Halictidae","Halictinae","Lasioglossum","","Lasioglossum","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-21.Rustlers Gulch"
2021-06-21,"Rustlers Gulch","AB","T2",1,1,"AB2",70266,"Small black solitary bee","Fragaria virginiana","Hymenoptera","Halictidae","Halictinae","Lasioglossum","","Lasioglossum","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-21.Rustlers Gulch"
2021-06-21,"Rustlers Gulch","AB","T2",1,1,"AB3",70267,"Syrphidae","Valeriana occidentalis","Diptera","Syrphidae","Eristalinae","Cheilosia","","Cheilosia","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-21.Rustlers Gulch"
2021-06-21,"Rustlers Gulch","AB","T2",2,1,"AB4",70268,"Small black solitary bee","Taraxacum officinale","Hymenoptera","Halictidae","Halictinae","Lasioglossum","","Lasioglossum","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-21.Rustlers Gulch"
2021-06-21,"Rustlers Gulch","AB","T2",2,1,"AB5",70269,"Small black solitary bee","Pseudocymopterus montanus","Hymenoptera","Halictidae","Halictinae","Lasioglossum","","Lasioglossum","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-21.Rustlers Gulch"
2021-06-21,"Rustlers Gulch","AB","T2",3,1,"AB6",70270,"Small black solitary bee","Pseudocymopterus montanus","Hymenoptera","Halictidae","Halictinae","Lasioglossum","","Lasioglossum","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-21.Rustlers Gulch"
2021-06-21,"Rustlers Gulch","KA","T3",5,2,"KA4",70271,"Syrphidae","Pseudocymopterus montanus","Diptera","Syrphidae","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-21.Rustlers Gulch"
2021-06-21,"Rustlers Gulch","KA","T3",5,2,"KA5",70272,"Small black solitary bee","Taraxacum officinale","Hymenoptera","Halictidae","Halictinae","Lasioglossum","","Lasioglossum","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-21.Rustlers Gulch"
2021-06-21,"Rustlers Gulch","KA","T1",1,2,"KA6",70273,"Bombyliidae","Fragaria virginiana","Diptera","Bombyliidae","Bombyliinae","Bombylius","","Bombylius","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-21.Rustlers Gulch"
2021-06-21,"Rustlers Gulch","KA","T3",1,2,"KA7",70274,"Hemipteran","Pseudocymopterus montanus","Hemiptera","Thyreocoridae","","Corimelaena","","Corimelaena","","No pollen - shared vial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-21.Rustlers Gulch"
2021-06-21,"Rustlers Gulch","KA","T3",1,2,"KA8",70275,"Small black solitary bee","Potentilla pulcherrima","Hymenoptera","Halictidae","Halictinae","Lasioglossum","","Lasioglossum","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-21.Rustlers Gulch"
2021-06-21,"Rustlers Gulch","KA","T3",1,2,"KA9",70276,"Small black solitary bee","Potentilla pulcherrima","Hymenoptera","Halictidae","Halictinae","Lasioglossum","","Lasioglossum","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-21.Rustlers Gulch"
2021-06-21,"Rustlers Gulch","KA","T3",1,2,"KA10",70277,"Small black solitary bee","Potentilla pulcherrima","Hymenoptera","Andrenidae","Panurginae","Panurginus","ineptus","Panurginus ineptus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-21.Rustlers Gulch"
2021-06-21,"Rustlers Gulch","AB","T2",4,2,"AB7",70278,"Hemipteran","Pseudocymopterus montanus","Hemiptera","Thyreocoridae","","Corimelaena","","Corimelaena","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-21.Rustlers Gulch"
2021-06-21,"Rustlers Gulch","AB","T2",4,2,"AB8",70279,"Other fly","Pseudocymopterus montanus","Diptera","","","","","Tiny","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-21.Rustlers Gulch"
2021-06-21,"Rustlers Gulch","AB","T2",4,2,"AB9",70280,"Other fly","Pseudocymopterus montanus","Diptera","Tephritidae","","","","Tephritidae","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-21.Rustlers Gulch"
2021-06-21,"Rustlers Gulch","AB","T2",4,2,"AB10",70281,"Other fly","Pseudocymopterus montanus","Diptera","Empididae","","","","Hybotidae","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-21.Rustlers Gulch"
2021-06-21,"Rustlers Gulch","AB","T2",4,2,"AB11",70282,"Syrphidae","Pseudocymopterus montanus","Diptera","Syrphidae","Eristalinae","Hiatomyia","","Hiatomyia","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-21.Rustlers Gulch"
2021-06-21,"Rustlers Gulch","SD","T1",5,2,"SD3",70283,"Syrphidae","Pseudocymopterus montanus","Diptera","Syrphidae","Eristalinae","Hiatomyia","","Hiatomyia","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-06-21.Rustlers Gulch"
